summons_key,summons_date,offense_description,law_section_number,law_description,summons_category_type,age_group,sex,race,jurisdiction_code,boro,precinct_of_occur,x_coordinate_cd,y_coordinate_cd,latitude,longitude
206866666,2019-12-29T00:00:00.000,UNREGISTERED VEHICLE,401,VTL,VTL,18-24,M,WHITE HISPANIC,0,BRONX,44,1008082,241119,40.828467524000075,-73.91388651499993
206898139,2019-12-29T00:00:00.000,TRESPASS,140.05,Penal Law,TRESPASS,25-44,F,BLACK,0,NEW YORK,28,998616,232309,40.80430701100005,-73.94810995999995
206873221,2019-12-29T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,M,BLACK,0,BROOKLYN,67,999343,176124,40.650091704000026,-73.94560996599995
206872791,2019-12-29T00:00:00.000,MOTOR VEHICLE; ENGINE ON/KEY IN IGNITION (THERE IS NO TIME REQUIREMENT),10-111(A),,,25-44,M,WHITE HISPANIC,0,QUEENS,115,1016101,212030,40.74860080000008,-73.88504848899998
206871261,2019-12-29T00:00:00.000,BICYCLE ON SIDEWALK,19-176,Administrative Code,BIKE,25-44,M,BLACK,0,QUEENS,113,1051672,191911,40.693179540000074,-73.75687175099996
206869057,2019-12-29T00:00:00.000,NOISE (ENGINE EXHUST),24-227,Administrative Code,NOISE,18-24,M,WHITE HISPANIC,0,QUEENS,114,1007948,213873,40.753684976000045,-73.91446684099996
206872169,2019-12-29T00:00:00.000,UNREASONABLE NOISE; FROM CAR MUFFLER/EXHAUST (HEARD FROM 150 FT AWAY),24-236(A),,,25-44,M,ASIAN / PACIFIC ISLANDER,0,QUEENS,113,1041916,187261,40.68048533300004,-73.79209240399997
206866844,2019-12-29T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,45-64,M,BLACK HISPANIC,0,BROOKLYN,77,999742,186382,40.678246952000045,-73.94414849999998
206868574,2019-12-29T00:00:00.000,CONSUMPTION OF ALCOHOL,10-125,Administrative Code,ALCOHOL,25-44,M,BLACK,0,BROOKLYN,79,1001343,188710,40.684633836000046,-73.93837054899994
206871687,2019-12-29T00:00:00.000,OPERATION WHILE REGISTRATION OR PRIVILEGE IS SUSPENDED OR REVOKED,512,,,25-44,M,BLACK,0,BROOKLYN,79,1000624,186322,40.67808067800007,-73.94096879199996
206911786,2019-12-29T00:00:00.000,AFTER HOURS CONSUMPTION,106-5,ABC,ABC,25-44,M,BLACK HISPANIC,0,NEW YORK,34,1007161,255925,40.869108048000044,-73.91716387799994
206873119,2019-12-29T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,F,BLACK,0,QUEENS,105,1057738,204079,40.72652937700008,-73.73486453799995
206871686,2019-12-29T00:00:00.000,UNREASONABLE NOISE; FROM CAR MUFFLER/EXHAUST (HEARD FROM 150 FT AWAY),24-236(A),,,25-44,M,ASIAN / PACIFIC ISLANDER,0,QUEENS,113,1043034,184543,40.673017704000074,-73.78808528899998
206868579,2019-12-29T00:00:00.000,IMPROPER ENTRANCE/EXIT,1050.9,,,45-64,M,BLACK,1,BRONX,41,1013879,239551,40.82414626900004,-73.89294648299993
206872987,2019-12-29T00:00:00.000,UNREASONABLE NOISE; FROM CAR MUFFLER/EXHAUST (HEARD FROM 150 FT AWAY),24-236(A),,,25-44,M,BLACK,0,QUEENS,113,1047165,189216,40.68581559500007,-73.77314948299994
206873123,2019-12-29T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,M,BLACK HISPANIC,0,BRONX,44,1007734,244186,40.836886486000026,-73.91513324699997
206870164,2019-12-29T00:00:00.000,ALCOHOLIC BEVERAGE IN PUBLIC,10-125(2B),,,45-64,M,BLACK,0,BRONX,42,1009748,240283,40.826168291000045,-73.90786974499997
206890386,2019-12-29T00:00:00.000,OTHER ABC,9999,ABC,OTHER ABC,25-44,M,ASIAN / PACIFIC ISLANDER,0,QUEENS,114,1006000,214684,40.755915970000046,-73.92149524599995
206889211,2019-12-29T00:00:00.000,SMOKING IN A STORE,27-4274,,,45-64,M,BLACK HISPANIC,2,NEW YORK,23,999042,228736,40.79449939700004,-73.946579075
206870166,2019-12-29T00:00:00.000,MOTOR VEHICLE; ENGINE ON/KEY IN IGNITION (THERE IS NO TIME REQUIREMENT),10-111(A),,,45-64,M,WHITE HISPANIC,0,BROOKLYN,72,981182,175301,40.64784507500008,-74.01105739099995
206867289,2019-12-29T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,25-44,M,WHITE HISPANIC,0,BRONX,41,1014884,238560,40.82142282800004,-73.88931976299993
206873219,2019-12-29T00:00:00.000,NON PAYMENT OF FARE (OTHER),1050.4(A),,,18-24,M,BLACK,1,NEW YORK,30,999539,239499,40.82404000400004,-73.94475961199998
206876079,2019-12-29T00:00:00.000,ACCEPT ON HAIL,19-507,Administrative Code,TLC,18-24,M,UNKNOWN,0,BROOKLYN,63,1004133,169848,40.63285597400005,-73.92836648099996
206866975,2019-12-29T00:00:00.000,PUBLIC URINATION,16-118(6),,,25-44,M,BLACK,0,BRONX,44,1004227,237572,40.818741576000036,-73.92782678799993
206884174,2019-12-29T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,F,WHITE HISPANIC,0,NEW YORK,34,1007229,253614,40.862764879000046,-73.916925941
206872789,2019-12-29T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,M,BLACK,0,BRONX,42,1010752,242586,40.832486409000076,-73.90423290499997
206872348,2019-12-29T00:00:00.000,MOTOR VEHICLE; ENGINE ON/KEY IN IGNITION (THERE IS NO TIME REQUIREMENT),10-111(A),,,25-44,M,WHITE HISPANIC,0,BROOKLYN,72,982114,175224,40.64763400100002,-74.00769877999993
206872171,2019-12-29T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,25-44,M,BLACK,0,QUEENS,105,1053191,186628,40.678667267000044,-73.75144818799998
206873809,2019-12-29T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,M,BLACK,2,BRONX,40,1006600,238545,40.82140650100007,-73.91925016899995
206872331,2019-12-29T00:00:00.000,ALCOHOLIC BEVERAGE IN PUBLIC,10-125(2B),,,25-44,M,WHITE HISPANIC,0,QUEENS,113,1044303,189637,40.68699102100004,-73.78346517199996
206869323,2019-12-29T00:00:00.000,MOTOR VEHICLE; ENGINE ON/KEY IN IGNITION (THERE IS NO TIME REQUIREMENT),10-111(A),,,45-64,F,ASIAN / PACIFIC ISLANDER,0,BROOKLYN,72,983139,172750,40.64084359000003,-74.00400465899996
206869926,2019-12-29T00:00:00.000,MOTOR VEHICLE; ENGINE ON/KEY IN IGNITION (THERE IS NO TIME REQUIREMENT),10-111(A),,,18-24,M,BLACK HISPANIC,0,BROOKLYN,72,983246,176654,40.651559242000076,-74.00361969199997
206872989,2019-12-29T00:00:00.000,OBSTRUCTS VEHICULAR OR PEDESTRIAN TRAFFIC,240.20(5),,,45-64,M,WHITE,0,NEW YORK,14,987220,212676,40.75043076800005,-73.98928217599996
206870165,2019-12-29T00:00:00.000,MOTOR VEHICLE; ENGINE ON/KEY IN IGNITION (THERE IS NO TIME REQUIREMENT),10-111(A),,,25-44,M,ASIAN / PACIFIC ISLANDER,0,BROOKLYN,72,981558,172010,40.638812108000025,-74.00970110999998
206869310,2019-12-29T00:00:00.000,FIRE (WITHOUT PERMIT),1-05M (1),,,18-24,M,BLACK,0,BROOKLYN,78,992175,185017,40.674510342000076,-73.97143122999995
206867290,2019-12-29T00:00:00.000,CONGREGATES WITH OTHER PERSONS IN PUBLIC AND REFUSES TO DISPERSE BY LAWFUL POLIC,240.20(6),,,25-44,M,BLACK,0,BRONX,42,1015460,240997,40.82810968000007,-73.88722732299993
206872801,2019-12-29T00:00:00.000,OPERATION WHILE REGISTRATION OR PRIVILEGE IS SUSPENDED OR REVOKED,512,,,18-24,M,BLACK,0,BRONX,52,1019758,259418,40.878653566000025,-73.87159939699995
206884160,2019-12-29T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,M,BLACK HISPANIC,0,NEW YORK,34,1005772,252600,40.859985428000066,-73.92219665599998
206873225,2019-12-29T00:00:00.000,DISCON: FIGHTING,240.20-1,Penal Law,DISORDERLY CONDUCT,25-44,M,BLACK,0,BROOKLYN,67,996545,175090,40.64725792400003,-73.95569515599993
206884576,2019-12-29T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,25-44,U,BLACK HISPANIC,0,NEW YORK,34,1005998,253013,40.86111843400005,-73.92137829699995
206866395,2019-12-28T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,M,WHITE HISPANIC,0,BROOKLYN,76,985213,187405,40.68106835700007,-73.99652941699998
206866524,2019-12-28T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,25-44,M,BLACK,2,BROOKLYN,75,1021910,182503,40.66753342700008,-73.86424848999997
206862807,2019-12-28T00:00:00.000,"ENGAGES IN FIGHTING, OR VIOLENT, TUMULTUOUS OR THREATENING BEHAVIOR",240.20(1),,,25-44,M,WHITE HISPANIC,0,BRONX,40,1008456,233097,40.80644837600005,-73.91256402999993
206866396,2019-12-28T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,<18,M,WHITE,0,BROOKLYN,76,985213,187405,40.68106835700007,-73.99652941699998
206866978,2019-12-28T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,M,WHITE HISPANIC,0,BROOKLYN,75,1021301,188454,40.68387013500006,-73.86641103499993
206866175,2019-12-28T00:00:00.000,MOTOR VEHICLE; ENGINE ON/KEY IN IGNITION (THERE IS NO TIME REQUIREMENT),10-111(A),,,45-64,M,WHITE,0,BROOKLYN,68,977670,167666,40.626886712000044,-74.02370590399995
206864670,2019-12-28T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,M,BLACK HISPANIC,0,BROOKLYN,75,1014141,180554,40.66221349500006,-73.89226200399997
206864380,2019-12-28T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BROOKLYN,68,977780,165043,40.61968720500005,-74.02330711399996
206866973,2019-12-28T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,M,WHITE HISPANIC,0,BROOKLYN,75,1021301,188454,40.68387013500006,-73.86641103499993
206864976,2019-12-28T00:00:00.000,NON PAYMENT OF FARE (BUS),1050.4,,,45-64,F,BLACK,0,BRONX,46,1012619,253307,40.86190658200008,-73.89744089799996
206911782,2019-12-28T00:00:00.000,OTHER ADMIN CODE,9999,Administrative Code,OTHER ADMIN CODE,25-44,M,BLACK HISPANIC,0,NEW YORK,34,1004631,254083,40.86405852200004,-73.92631700699997
206860547,2019-12-28T00:00:00.000,SMOKING IN TRAIN STATION,1050.7,,,25-44,M,BLACK,1,BRONX,52,1019444,245654,40.840876814000076,-73.87280713299998
206864374,2019-12-28T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BROOKLYN,68,977780,165043,40.61968720500005,-74.02330711399996
206865256,2019-12-28T00:00:00.000,POSS. OF KNIFE,10-133,Administrative Code,KNIFE,65+,M,WHITE HISPANIC,0,BRONX,41,1013989,236222,40.81500873800008,-73.89256378599998
206866977,2019-12-28T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,M,BLACK,0,BROOKLYN,75,1021301,188454,40.68387013500006,-73.86641103499993
206871063,2019-12-28T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,25-44,M,WHITE HISPANIC,0,BRONX,41,1015725,236190,40.81491489200005,-73.88629231999995
206876069,2019-12-28T00:00:00.000,OTHER TRANSIT REG,9999,ABC,OTHER ABC,25-44,M,BLACK,1,BROOKLYN,60,991296,150578,40.579983267000046,-73.97463603499993
206866397,2019-12-28T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,<18,M,WHITE,0,BROOKLYN,76,985213,187405,40.68106835700007,-73.99652941699998
206864381,2019-12-28T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BROOKLYN,68,977780,165043,40.61968720500005,-74.02330711399996
206861054,2019-12-28T00:00:00.000,ILLEGAL BOTTLE CLUB,64-B,ABC,ABC,25-44,F,BLACK,0,BRONX,47,1025842,263902,40.89093415400004,-73.84957096799997
206862285,2019-12-28T00:00:00.000,TRESPASS,140.05,Penal Law,TRESPASS,18-24,M,BLACK HISPANIC,0,BRONX,52,1010153,253042,40.86118681700003,-73.90635707999998
206862274,2019-12-28T00:00:00.000,TRESPASS,140.05,Penal Law,TRESPASS,25-44,M,WHITE,0,BROOKLYN,78,988912,185950,40.67707353600008,-73.98319394199996
206864165,2019-12-28T00:00:00.000,RECKLESS DRIVING,1212,VTL,VTL,45-64,M,BLACK,0,BRONX,47,1021851,263473,40.88977459400007,-73.86400805399995
206918150,2019-12-28T00:00:00.000,IDLING OF VEHICLE,24-163,Administrative Code,TLC,25-44,M,BLACK HISPANIC,0,BRONX,44,1008879,244480,40.83769031200006,-73.91099428499997
206911784,2019-12-28T00:00:00.000,OTHER ADMIN CODE,9999,Administrative Code,OTHER ADMIN CODE,25-44,M,BLACK HISPANIC,0,NEW YORK,34,1004631,254083,40.86405852200004,-73.92631700699997
206864979,2019-12-28T00:00:00.000,OPERATION WHILE REGISTRATION OR PRIVILEGE IS SUSPENDED OR REVOKED,512,,,45-64,M,BLACK HISPANIC,0,BRONX,46,1009800,249282,40.85086777200007,-73.90764757299998
206862420,2019-12-28T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,M,WHITE HISPANIC,0,QUEENS,113,1041916,187261,40.68048533300004,-73.79209240399997
206862282,2019-12-28T00:00:00.000,ILLEGAL BOTTLE CLUB,64-B,ABC,ABC,25-44,F,BLACK,0,BRONX,47,1025842,263902,40.89093415400004,-73.84957096799997
206871263,2019-12-28T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,25-44,M,BLACK,0,BROOKLYN,67,1006153,180949,40.66332104500003,-73.92105273399994
206864372,2019-12-28T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BROOKLYN,68,977780,165043,40.61968720500005,-74.02330711399996
206861051,2019-12-28T00:00:00.000,TRESPASS,140.05,Penal Law,TRESPASS,45-64,F,BLACK,0,QUEENS,106,1031898,186190,40.677605279000026,-73.82821877999999
206897795,2019-12-28T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,M,BLACK,0,BRONX,41,1014604,238800,40.82208252700008,-73.89033032599998
206898655,2019-12-28T00:00:00.000,CREATES A HAZARDOUS OR PHYSICALLY OFFENSIVE CONDITION WITHOUT A LEGITIMATE PURPO,240.20(7),,,25-44,M,BLACK HISPANIC,0,BRONX,44,1005981,245427,40.84029715700007,-73.921464342
206902687,2019-12-28T00:00:00.000,SPITTING IN PUBLIC,181.03,Health Code,SPITTING,18-24,M,BLACK HISPANIC,0,BROOKLYN,75,1019441,188278,40.68339464600007,-73.87311832599994
206860564,2019-12-28T00:00:00.000,CONGREGATES WITH OTHER PERSONS IN PUBLIC AND REFUSES TO DISPERSE BY LAWFUL POLIC,240.20(6),,,25-44,F,BLACK,0,NEW YORK,24,991075,227074,40.78994739900003,-73.97535415699997
206860752,2019-12-28T00:00:00.000,ALCOHOLIC BEVERAGE IN PUBLIC,10-125(2B),,,18-24,M,BLACK,0,BROOKLYN,67,998808,172816,40.64101285300006,-73.94754511299993
206860967,2019-12-28T00:00:00.000,EXIT NOT TO STREET OR BLOCKED FROM STREET,27-364,,,25-44,M,WHITE HISPANIC,0,QUEENS,115,1017496,216140,40.75987656300003,-73.87999350099993
206862421,2019-12-28T00:00:00.000,CONSUMPTION OF ALCOHOL,10-125,Administrative Code,ALCOHOL,18-24,M,WHITE HISPANIC,0,QUEENS,113,1041916,187261,40.68048533300004,-73.79209240399997
206876078,2019-12-28T00:00:00.000,ACCEPT ON HAIL,19-507,Administrative Code,TLC,25-44,M,UNKNOWN,0,BROOKLYN,63,1004133,169848,40.63285597400005,-73.92836648099996
206864373,2019-12-28T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BROOKLYN,68,977780,165043,40.61968720500005,-74.02330711399996
206865258,2019-12-28T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,U,BLACK,0,BRONX,49,1027279,256106,40.86952969600002,-73.84442369599996
206866393,2019-12-28T00:00:00.000,CONGREGATES WITH OTHER PERSONS IN PUBLIC AND REFUSES TO DISPERSE BY LAWFUL POLIC,240.20(6),,,18-24,M,BLACK,0,BRONX,46,1010591,250447,40.85406302600006,-73.90478382299993
206872986,2019-12-28T00:00:00.000,ALCOHOLIC BEVERAGE IN PUBLIC,10-125(2B),,,18-24,M,BLACK HISPANIC,0,BRONX,44,1008285,245256,40.83982184200005,-73.91313816899996
206864977,2019-12-28T00:00:00.000,PEDICAB WITHOUT EXTIOR SIGN OF RATES,20-254 (A) 14,,,25-44,M,AMERICAN INDIAN/ALASKAN NATIVE,0,NEW YORK,18,988648,215208,40.75737987200006,-73.98412660699995
206864377,2019-12-28T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BROOKLYN,68,977780,165043,40.61968720500005,-74.02330711399996
206860574,2019-12-28T00:00:00.000,DISCON: CREATE HAZARDOUS CONDITION,240.20-7,Penal Law,DISORDERLY CONDUCT,18-24,M,WHITE HISPANIC,0,BROOKLYN,72,981386,174306,40.64511408300007,-74.01032182599994
206896581,2019-12-28T00:00:00.000,RECKLESS DRIVING,1212,VTL,VTL,25-44,M,BLACK,0,BROOKLYN,69,1014401,169812,40.63272816400007,-73.89137286999993
206860567,2019-12-28T00:00:00.000,RECKLESS DRIVING,1212,VTL,VTL,18-24,M,WHITE,0,QUEENS,108,1011705,210380,40.74408670700007,-73.90092074699999
206876075,2019-12-28T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,M,WHITE HISPANIC,0,NEW YORK,28,997535,230317,40.798841208000056,-73.95201858499998
206873810,2019-12-28T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,M,BLACK,2,BRONX,40,1005426,235225,40.812296927000034,-73.92350234199995
206873613,2019-12-28T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,<18,M,BLACK,2,BRONX,40,1005426,235225,40.812296927000034,-73.92350234199995
206864378,2019-12-28T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BROOKLYN,68,977780,165043,40.61968720500005,-74.02330711399996
206868774,2019-12-28T00:00:00.000,RECKLESS DRIVING,1212,VTL,VTL,25-44,F,WHITE,0,NEW YORK,6,982568,207106,40.73514284300006,-74.00607069999995
206862283,2019-12-28T00:00:00.000,DISOBEY TRANSIT SIGN,1050.6,,,45-64,F,BLACK,1,BRONX,42,1015308,244373,40.837376359000075,-73.88776092899997
206866180,2019-12-28T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,25-44,M,BLACK HISPANIC,1,BRONX,44,1008669,246692,40.84376218800003,-73.91174515299997
206866179,2019-12-28T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,25-44,M,BLACK,0,BROOKLYN,69,1007468,172660,40.64056620000007,-73.91634139199994
206866178,2019-12-28T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,F,UNKNOWN,0,BRONX,47,1020519,259398,40.878595578000045,-73.86884762299998
206866177,2019-12-28T00:00:00.000,LITTERING FROM VEHICLE,16-118(4),,,25-44,M,WHITE,0,STATEN ISLAND,122,960401,156387,40.595898526000035,-74.08587764899994
206865553,2019-12-28T00:00:00.000,"ENGAGES IN FIGHTING, OR VIOLENT, TUMULTUOUS OR THREATENING BEHAVIOR",240.20(1),,,25-44,M,BLACK,0,BRONX,46,1011176,248451,40.84858283500005,-73.90267717899997
206864375,2019-12-28T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BROOKLYN,68,977780,165043,40.61968720500005,-74.02330711399996
206875300,2019-12-28T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,M,BLACK,0,STATEN ISLAND,123,918281,129237,40.521163828000056,-74.23727931399996
206863757,2019-12-28T00:00:00.000,FAIL TO DISPLAY,17-311,,,25-44,M,UNKNOWN,0,NEW YORK,14,988218,215297,40.75762435700005,-73.98567866499997
206862815,2019-12-28T00:00:00.000,COMMERCIAL VEHICLE; NAME/ADDRESS NOT DISPLAYED,10-127,Administrative Code,VENDING,25-44,M,WHITE,0,BROOKLYN,68,976852,163888,40.61651624300004,-74.02664860999994
206872984,2019-12-28T00:00:00.000,ALCOHOLIC BEVERAGE IN PUBLIC,10-125(2B),,,45-64,M,WHITE HISPANIC,0,BRONX,44,1008114,244866,40.838751870000074,-73.91375755599995
206861053,2019-12-28T00:00:00.000,TRESPASS,140.05,Penal Law,TRESPASS,45-64,M,WHITE,0,QUEENS,106,1031898,186190,40.677605279000026,-73.82821877999999
206866176,2019-12-28T00:00:00.000,PUBLIC URINATION,16-118(6),,,45-64,M,BLACK HISPANIC,0,BRONX,41,1011916,239310,40.82349115900007,-73.90004014699997
206865987,2019-12-28T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,M,BLACK,0,BROOKLYN,76,986708,186227,40.677834725000025,-73.99113972999999
206864978,2019-12-28T00:00:00.000,"ENGAGES IN FIGHTING, OR VIOLENT, TUMULTUOUS OR THREATENING BEHAVIOR",240.20(1),,,25-44,M,BLACK,0,NEW YORK,25,1001507,232216,40.804046578000055,-73.93766760899997
206864382,2019-12-28T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BROOKLYN,68,977780,165043,40.61968720500005,-74.02330711399996
206864376,2019-12-28T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BROOKLYN,68,977780,165043,40.61968720500005,-74.02330711399996
206862813,2019-12-28T00:00:00.000,"ENGAGES IN FIGHTING, OR VIOLENT, TUMULTUOUS OR THREATENING BEHAVIOR",240.20(1),,,25-44,M,BLACK,0,BRONX,40,1008456,233097,40.80644837600005,-73.91256402999993
206866392,2019-12-28T00:00:00.000,"ENGAGES IN FIGHTING, OR VIOLENT, TUMULTUOUS OR THREATENING BEHAVIOR",240.20(1),,,18-24,M,BLACK,0,BRONX,46,1010591,250447,40.85406302600006,-73.90478382299993
206860563,2019-12-28T00:00:00.000,SMOKING IN TRAIN STATION,1050.7,,,45-64,M,WHITE HISPANIC,1,BRONX,52,1019444,245654,40.840876814000076,-73.87280713299998
206868573,2019-12-28T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,M,BLACK HISPANIC,0,BROOKLYN,83,1008484,192693,40.69554958100008,-73.912608489
206873614,2019-12-28T00:00:00.000,CONSUMPTION OF ALCOHOL,10-125,Administrative Code,ALCOHOL,<18,M,BLACK,2,BRONX,40,1005426,235225,40.812296927000034,-73.92350234199995
206866182,2019-12-28T00:00:00.000,SPITTING,181.03,Health Code,SPITTING,25-44,M,BLACK,0,BRONX,44,1008989,244415,40.83751159800004,-73.91059699299996
206865257,2019-12-28T00:00:00.000,OPERATION WHILE REGISTRATION OR PRIVILEGE IS SUSPENDED OR REVOKED,512,,,25-44,M,ASIAN / PACIFIC ISLANDER,0,QUEENS,114,999262,215368,40.75780738200007,-73.94581439099994
206864379,2019-12-28T00:00:00.000,FEDERAL MOTOR VEH. SAFETY REG,CFR 49,NYS Transportation,NYS TRANS,UNKNOWN,,,0,BROOKLYN,68,977780,165043,40.61968720500005,-74.02330711399996
206862280,2019-12-28T00:00:00.000,"ENGAGES IN FIGHTING, OR VIOLENT, TUMULTUOUS OR THREATENING BEHAVIOR",240.20(1),,,18-24,F,BLACK,0,BROOKLYN,73,1010492,179122,40.658294539000046,-73.90542005999998
206860749,2019-12-28T00:00:00.000,KNIVES; PUBLIC POSSESSION (BLADE 4 INCHES OR MORE),10-133(B),,,18-24,M,BLACK,0,BROOKLYN,76,984166,188346,40.683651241000064,-74.00030431199998
206882685,2019-12-28T00:00:00.000,POSS. OF KNIFE,10-133,Administrative Code,KNIFE,25-44,M,BLACK,0,STATEN ISLAND,120,963248,173085,40.641738260000075,-74.075678037
206871262,2019-12-28T00:00:00.000,POSS. OF KNIFE,10-133,Administrative Code,KNIFE,25-44,M,BLACK,0,BROOKLYN,67,1006153,180949,40.66332104500003,-73.92105273399994
206896850,2019-12-28T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,M,BLACK,0,BROOKLYN,70,995937,177185,40.65300906800008,-73.95788251599998
206897132,2019-12-28T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,M,BLACK,0,BROOKLYN,70,995937,177185,40.65300906800008,-73.95788251599998
206862284,2019-12-28T00:00:00.000,TRESPASS,140.05,Penal Law,TRESPASS,18-24,M,WHITE HISPANIC,0,BRONX,52,1010153,253042,40.86118681700003,-73.90635707999998
206861049,2019-12-28T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,18-24,M,WHITE HISPANIC,0,QUEENS,115,1018327,214892,40.75644796200004,-73.87700017299994
206862422,2019-12-28T00:00:00.000,"MARIJUANA, UNLAWFUL POSSESSION 2ND DEGREE",221.05,Penal Law,MARIJUANA,25-44,M,BLACK,0,QUEENS,113,1052878,196967,40.70704775600007,-73.75247131199995
