arrest_key,arrest_date,pd_cd,pd_desc,ky_cd,ofns_desc,law_code,law_cat_cd,arrest_boro,arrest_precinct,jurisdiction_code,age_group,perp_sex,perp_race,x_coord_cd,y_coord_cd,latitude,longitude
206891617,2019-12-31T00:00:00.000,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,S,120,0,45-64,F,WHITE,962959,168766,40.629882837000025,-74.07670576399995
206890973,2019-12-31T00:00:00.000,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,25,97,25-44,M,BLACK,1004138,226326,40.78787459900008,-73.92818164599998
206889587,2019-12-31T00:00:00.000,113,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,K,75,0,25-44,F,WHITE HISPANIC,1013920,186247,40.67784024200005,-73.89303352099995
206889579,2019-12-31T00:00:00.000,441,"LARCENY,GRAND OF AUTO",110,GRAND LARCENY OF MOTOR VEHICLE,PL 1553008,F,B,49,0,25-44,M,WHITE HISPANIC,1026132,249385,40.85108811300007,-73.84861283399994
206888080,2019-12-31T00:00:00.000,748,"CONTEMPT,CRIMINAL",359,OFFENSES AGAINST PUBLIC ADMINI,PL 2155003,M,K,63,0,18-24,M,BLACK,1006294,171273,40.63676218200004,-73.92057612699995
206892157,2019-12-31T00:00:00.000,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 1600500,F,K,67,0,18-24,M,BLACK,1005192,180644,40.66248621300008,-73.92451757499998
206889593,2019-12-31T00:00:00.000,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 1601502,F,Q,109,0,65+,M,WHITE,1038006,216136,40.759764674000046,-73.80595886699997
206881422,2019-12-31T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL1220B01,M,Q,113,3,25-44,M,WHITE HISPANIC,1046315,187088,40.67998073800004,-73.77623390699993
206891080,2019-12-31T00:00:00.000,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351,CRIMINAL MISCHIEF & RELATED OF,PL 1450001,M,M,17,97,18-24,F,BLACK,992029,213332,40.752228400000035,-73.97192485799998
206886645,2019-12-31T00:00:00.000,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200501,F,Q,103,2,25-44,F,BLACK,1041521,192400,40.69459323800004,-73.79347284999993
206891087,2019-12-31T00:00:00.000,750,RESISTING ARREST,359,OFFENSES AGAINST PUBLIC ADMINI,PL 2053000,M,S,120,0,<18,F,WHITE HISPANIC,959954,171893,40.63845805300008,-74.087543021
206890959,2019-12-31T00:00:00.000,494,"STOLEN PROPERTY 2,1,POSSESSION",111,POSSESSION OF STOLEN PROPERTY,PL 1654502,F,B,50,0,45-64,M,WHITE,1010953,260200,40.88083094400002,-73.90343640199995
206885163,2019-12-31T00:00:00.000,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,PL 215510B,F,S,120,0,25-44,M,WHITE,948390,163294,40.61481635400003,-74.12916384799998
206890197,2019-12-31T00:00:00.000,511,"CONTROLLED SUBSTANCE, POSSESSI",235,DANGEROUS DRUGS,PL 2200300,M,B,46,0,45-64,M,WHITE HISPANIC,1011176,248451,40.84858283500005,-73.90267717899997
206891801,2019-12-31T00:00:00.000,793,WEAPONS POSSESSION 3,118,DANGEROUS WEAPONS,PL 2650201,F,K,90,2,25-44,M,BLACK,995734,197465,40.70867333100006,-73.95857955299994
206886045,2019-12-31T00:00:00.000,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200507,F,B,41,69,25-44,M,WHITE HISPANIC,1017934,232221,40.804012949000025,-73.87833183299993
206885148,2019-12-31T00:00:00.000,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200507,F,B,41,72,25-44,M,WHITE HISPANIC,1017934,232221,40.804012949000025,-73.87833183299993
206888491,2019-12-31T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,B,47,0,25-44,F,WHITE HISPANIC,1023530,264435,40.89240766300003,-73.85792989899994
206884275,2019-12-31T00:00:00.000,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 1600500,F,M,5,0,25-44,M,BLACK,984984,200116,40.71595711700007,-73.997353676
206885150,2019-12-31T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,K,71,0,25-44,M,BLACK,997981,183327,40.669864569000026,-73.95050361299997
206889867,2019-12-31T00:00:00.000,681,"CHILD, ENDANGERING WELFARE",233,SEX CRIMES,PL 2601001,M,Q,101,0,25-44,F,BLACK,1053678,159044,40.60295159100008,-73.74997626099997
206882021,2019-12-31T00:00:00.000,113,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,B,47,0,18-24,F,BLACK,1024854,258657,40.87654288700002,-73.85317616799993
206890917,2019-12-31T00:00:00.000,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200502,F,K,72,0,45-64,M,WHITE HISPANIC,982442,176958,40.65239352900005,-74.00651725699998
206887601,2019-12-31T00:00:00.000,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200501,F,K,62,0,25-44,M,WHITE HISPANIC,989279,161678,40.610451910000045,-73.98188891799998
206887605,2019-12-31T00:00:00.000,639,AGGRAVATED HARASSMENT 2,361,OFF. AGNST PUB ORD SENSBLTY &,PL 2403002,M,K,60,0,45-64,M,BLACK,990824,149705,40.57758741600002,-73.97633607099993
206890430,2019-12-31T00:00:00.000,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 1600500,F,M,10,0,<18,M,BLACK,985457,210372,40.744107281000026,-73.99564557899998
206888896,2019-12-31T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,B,42,0,25-44,M,ASIAN / PACIFIC ISLANDER,1015326,244419,40.837502552000046,-73.88769566599996
206888082,2019-12-31T00:00:00.000,205,"TRESPASS 2, CRIMINAL",352,CRIMINAL TRESPASS,PL 1401501,M,M,25,2,25-44,F,BLACK,1003718,230138,40.79833844300003,-73.92968730499997
206892150,2019-12-31T00:00:00.000,104,VEHICULAR ASSAULT (INTOX DRIVE,126,MISCELLANEOUS PENAL LAW,PL 12004D1,F,K,81,2,25-44,F,WHITE HISPANIC,1002478,192159,40.69409828200002,-73.93426883799998
206890203,2019-12-31T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,M,28,0,25-44,M,WHITE HISPANIC,998954,233791,40.80837413600005,-73.94688582299993
206888901,2019-12-31T00:00:00.000,205,"TRESPASS 2, CRIMINAL",352,CRIMINAL TRESPASS,PL 1401501,M,M,32,2,18-24,M,BLACK,998762,235107,40.811986508000075,-73.94757654399997
206887258,2019-12-31T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,M,14,0,25-44,M,BLACK HISPANIC,987220,212676,40.75043076800005,-73.98928217599996
206891803,2019-12-31T00:00:00.000,203,"TRESPASS 3, CRIMINAL",352,CRIMINAL TRESPASS,PL 140100A,M,K,61,0,25-44,M,WHITE,996737,153014,40.58666361100006,-73.95504408999993
206891600,2019-12-31T00:00:00.000,759,"PUBLIC ADMINISTATION,UNCLASS M",359,OFFENSES AGAINST PUBLIC ADMINI,PL 1950001,M,K,61,0,18-24,M,WHITE,999084,153345,40.58756852400006,-73.94659338599996
206887604,2019-12-31T00:00:00.000,223,"BURGLARY,RESIDENCE,NIGHT",107,BURGLARY,PL 1402502,F,K,90,0,45-64,M,BLACK,998016,196598,40.70629036500002,-73.95035033099998
206882637,2019-12-31T00:00:00.000,792,WEAPONS POSSESSION 1 & 2,118,DANGEROUS WEAPONS,PL 2650303,F,K,73,0,25-44,M,BLACK,1008228,183789,40.67111083400005,-73.91356336299998
206892169,2019-12-31T00:00:00.000,907,"IMPAIRED DRIVING,DRUG",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U4,M,M,33,0,25-44,M,WHITE,1000916,245710,40.84108492100006,-73.93976883999993
206885158,2019-12-31T00:00:00.000,244,"BURGLARY,UNCLASSIFIED,UNKNOWN",107,BURGLARY,PL 1402000,F,Q,109,0,25-44,M,BLACK,1032084,216954,40.762043893000055,-73.82732958099997
206884277,2019-12-31T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,Q,103,1,25-44,M,BLACK,1042016,196143,40.70486365500005,-73.79165570199996
206882639,2019-12-31T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0512000,M,Q,114,4,25-44,F,BLACK,1006577,220392,40.771581516000026,-73.91939361999994
206888496,2019-12-31T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,Q,103,0,18-24,F,BLACK,1041575,196593,40.70610166300003,-73.79324242899997
206889590,2019-12-31T00:00:00.000,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,20,1,18-24,M,WHITE,989219,223014,40.778805016000035,-73.98205977899994
206889585,2019-12-31T00:00:00.000,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 1601503,F,K,75,0,25-44,M,BLACK HISPANIC,1016920,188994,40.68536956400004,-73.88220444999997
206890441,2019-12-31T00:00:00.000,268,CRIMINAL MIS 2 & 3,121,CRIMINAL MISCHIEF & RELATED OF,PL 1450502,F,S,120,0,18-24,M,BLACK,962822,174282,40.645022746000045,-74.077216847
206880440,2019-12-30T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,K,70,0,25-44,M,WHITE,999240,169262,40.631257160000075,-73.94599639799998
206880681,2019-12-30T00:00:00.000,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,106,0,25-44,M,ASIAN / PACIFIC ISLANDER,1029382,187288,40.680632221000046,-73.83728219899997
206880897,2019-12-30T00:00:00.000,268,CRIMINAL MIS 2 & 3,121,CRIMINAL MISCHIEF & RELATED OF,PL 1450502,F,M,18,0,25-44,M,WHITE HISPANIC,991014,217494,40.76365286300006,-73.97558408999998
206880901,2019-12-30T00:00:00.000,105,STRANGULATION 1ST,106,FELONY ASSAULT,PL 1211200,F,Q,103,0,25-44,M,BLACK,1043066,192504,40.69486856000003,-73.78790043999999
206881133,2019-12-30T00:00:00.000,114,OBSTR BREATH/CIRCUL,344,ASSAULT 3 & RELATED OFFENSES,PL 121110A,M,B,46,0,25-44,M,BLACK,1009065,250064,40.85301622600008,-73.91030143299997
206879555,2019-12-30T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,M,19,0,18-24,M,BLACK,993570,216847,40.76187469000007,-73.96635808399996
206882032,2019-12-30T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL1220B01,M,Q,115,97,25-44,M,ASIAN / PACIFIC ISLANDER,1018623,214936,40.75656758500002,-73.87593153399997
206886054,2019-12-30T00:00:00.000,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,19,0,<18,M,WHITE,996889,220597,40.77216334700007,-73.95437009899997
206880441,2019-12-30T00:00:00.000,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 1600500,F,K,83,0,25-44,M,WHITE HISPANIC,1007128,193705,40.69833089400004,-73.91749507299994
206880902,2019-12-30T00:00:00.000,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,PL 215510B,F,Q,107,0,25-44,M,WHITE HISPANIC,1042047,198473,40.711258734000076,-73.79152389499995
206880151,2019-12-30T00:00:00.000,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200002,M,Q,114,0,25-44,M,BLACK,1000417,214510,40.75545035500005,-73.94164738799998
206877985,2019-12-30T00:00:00.000,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 1600500,F,M,24,0,45-64,M,BLACK,992869,230315,40.79884150100002,-73.96887128099996
206878008,2019-12-30T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,Q,107,0,25-44,M,BLACK,1036628,204948,40.72906475000008,-73.81102013199995
206877973,2019-12-30T00:00:00.000,681,"CHILD, ENDANGERING WELFARE",233,SEX CRIMES,PL 2601001,M,K,67,0,18-24,F,BLACK,998032,175598,40.648650085000035,-73.95033556299995
206877996,2019-12-30T00:00:00.000,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,PL 215510B,F,Q,102,0,25-44,M,ASIAN / PACIFIC ISLANDER,1031076,193779,40.69843969400005,-73.83112953899997
206880143,2019-12-30T00:00:00.000,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,PL 1553001,F,M,18,0,25-44,F,BLACK,989615,218590,40.766662060000044,-73.98063346399994
206879881,2019-12-30T00:00:00.000,478,"THEFT OF SERVICES, UNCLASSIFIE",343,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,47,0,18-24,F,BLACK,1026480,262584,40.88731363400007,-73.84727175799998
206881257,2019-12-30T00:00:00.000,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200501,F,K,75,0,25-44,F,BLACK HISPANIC,1020798,186842,40.67944765700002,-73.86823338199997
206881139,2019-12-30T00:00:00.000,707,"IMPERSONATION 2, PUBLIC SERVAN",340,FRAUDS,PL 1902300,M,Q,110,0,18-24,M,BLACK,1020237,210724,40.74500029700005,-73.87012832399995
206878026,2019-12-30T00:00:00.000,113,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,S,121,0,25-44,M,WHITE,942825,166367,40.623226819000074,-74.14922697299994
206873369,2019-12-30T00:00:00.000,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,Q,111,0,25-44,M,WHITE HISPANIC,1048150,216342,40.76026259600008,-73.76934035299998
206878024,2019-12-30T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,Q,109,0,25-44,M,BLACK HISPANIC,1031631,216161,40.759869755000075,-73.82897041199995
206877928,2019-12-30T00:00:00.000,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,47,0,25-44,M,BLACK,1026486,262591,40.88733281800006,-73.84725001299995
206878022,2019-12-30T00:00:00.000,744,BAIL JUMPING 3,359,OFFENSES AGAINST PUBLIC ADMINI,PL 2155500,M,Q,103,0,25-44,M,WHITE,1037778,194006,40.69902475500004,-73.80695791299998
206877993,2019-12-30T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,M,33,3,45-64,M,BLACK,1001534,248426,40.84853835500007,-73.93752832699995
206877980,2019-12-30T00:00:00.000,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,19,0,25-44,M,WHITE HISPANIC,994382,216844,40.761865562000025,-73.963426929
206881262,2019-12-30T00:00:00.000,461,UNAUTHORIZED USE VEHICLE 2,126,MISCELLANEOUS PENAL LAW,PL 1650600,F,S,121,0,18-24,M,BLACK,938390,172481,40.63998658000003,-74.16524471299994
206879005,2019-12-30T00:00:00.000,106,ASSAULT POLICE/PEACE OFFICER,106,FELONY ASSAULT,PL 1200800,F,K,75,97,45-64,M,BLACK,1017228,183349,40.669874185000026,-73.88112152899998
206877957,2019-12-30T00:00:00.000,750,RESISTING ARREST,359,OFFENSES AGAINST PUBLIC ADMINI,PL 2053000,M,K,70,0,45-64,M,WHITE HISPANIC,995988,171804,40.63823931500008,-73.95770807799995
206877968,2019-12-30T00:00:00.000,478,"THEFT OF SERVICES, UNCLASSIFIE",343,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,75,1,25-44,M,BLACK HISPANIC,1021568,185710,40.676337363000066,-73.86546353999995
206879270,2019-12-30T00:00:00.000,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,PL 1554200,F,M,5,0,25-44,M,BLACK,983673,199405,40.71400560300003,-74.00208280699997
206875078,2019-12-30T00:00:00.000,113,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,PL 1201500,M,B,43,2,18-24,M,BLACK,1020891,236726,40.816366145000075,-73.86762631099998
206880142,2019-12-30T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,K,90,0,45-64,M,BLACK,999701,195491,40.70324912900003,-73.94427542599993
206877983,2019-12-30T00:00:00.000,105,STRANGULATION 1ST,106,FELONY ASSAULT,PL 1211200,F,M,32,0,25-44,M,WHITE HISPANIC,999428,236544,40.815929553000046,-73.94516735699995
206880149,2019-12-30T00:00:00.000,707,"IMPERSONATION 2, PUBLIC SERVAN",340,FRAUDS,PL 1902300,M,Q,110,14,25-44,M,WHITE HISPANIC,1020237,210724,40.74500029700005,-73.87012832399995
206879554,2019-12-30T00:00:00.000,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,PL 1553004,F,K,73,0,18-24,M,BLACK,1007545,179707,40.659908477000045,-73.91603960599997
206881249,2019-12-30T00:00:00.000,750,RESISTING ARREST,359,OFFENSES AGAINST PUBLIC ADMINI,PL 2053000,M,B,41,0,25-44,M,WHITE HISPANIC,1012060,235815,40.813897919000055,-73.899534336
206882630,2019-12-30T00:00:00.000,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,B,49,0,65+,M,WHITE HISPANIC,1021145,251403,40.85664916400003,-73.86662793899995
206881423,2019-12-30T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL1220B01,M,Q,115,97,25-44,M,ASIAN / PACIFIC ISLANDER,1018714,214946,40.756594678000056,-73.87560301799994
206880141,2019-12-30T00:00:00.000,511,"CONTROLLED SUBSTANCE, POSSESSI",235,DANGEROUS DRUGS,PL 2200300,M,K,67,0,45-64,M,BLACK,1006160,180447,40.66194314900008,-73.92102913399998
206880434,2019-12-30T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,B,52,0,25-44,F,WHITE,1009690,257590,40.87367103500002,-73.90801364899994
206877989,2019-12-30T00:00:00.000,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,25,0,25-44,F,BLACK,1000414,230243,40.79863330000006,-73.94162037099994
206880152,2019-12-30T00:00:00.000,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,102,0,18-24,M,WHITE,1021957,190193,40.68864051700007,-73.86403604499998
206879882,2019-12-30T00:00:00.000,705,"FORGERY,ETC.-MISD.",358,OFFENSES INVOLVING FRAUD,PL 1702000,M,B,44,0,18-24,M,BLACK,1007276,245280,40.83989040400007,-73.91678464399996
206881418,2019-12-30T00:00:00.000,792,WEAPONS POSSESSION 1 & 2,118,DANGEROUS WEAPONS,PL 265031B,F,B,43,0,25-44,M,WHITE HISPANIC,1021872,243527,40.83502881200008,-73.86404406499997
206880445,2019-12-30T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,M,6,0,45-64,M,BLACK,986679,207067,40.73503562400003,-73.99123676799998
206878998,2019-12-30T00:00:00.000,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351,CRIMINAL MISCHIEF & RELATED OF,PL 1450001,M,B,40,0,45-64,M,WHITE HISPANIC,1005041,234533,40.810398494000026,-73.92489531099994
206878021,2019-12-30T00:00:00.000,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,PL 215510B,F,Q,103,0,45-64,M,BLACK,1041879,197084,40.707447364000075,-73.79214176799998
206878015,2019-12-30T00:00:00.000,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200502,F,Q,113,0,25-44,M,ASIAN / PACIFIC ISLANDER,1040161,185162,40.67473532600008,-73.79843727399998
206880431,2019-12-30T00:00:00.000,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200508,F,B,50,0,25-44,M,WHITE HISPANIC,1012130,256843,40.87161338100003,-73.89919403499994
206877935,2019-12-30T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,B,41,0,25-44,M,BLACK HISPANIC,1011153,235312,40.812520134000074,-73.90281300199997
206877997,2019-12-30T00:00:00.000,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 160102A,F,Q,114,0,25-44,M,BLACK,1007694,219657,40.76956124200007,-73.91536344699995
206880667,2019-12-30T00:00:00.000,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 1601504,F,B,47,0,25-44,M,BLACK,1026486,262591,40.88733281800006,-73.84725001299995
206875086,2019-12-30T00:00:00.000,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,103,0,25-44,F,WHITE HISPANIC,1043318,194668,40.700806542000066,-73.78697270899994
206875411,2019-12-30T00:00:00.000,441,"LARCENY,GRAND OF AUTO",110,GRAND LARCENY OF MOTOR VEHICLE,PL 1553008,F,B,50,0,25-44,M,WHITE HISPANIC,1007606,263263,40.889247410000046,-73.91552934399994
206877979,2019-12-30T00:00:00.000,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 1601504,F,M,24,0,<18,M,BLACK,993373,229301,40.79605784000006,-73.96705230699997
206877919,2019-12-30T00:00:00.000,113,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,B,40,0,25-44,F,BLACK HISPANIC,1005041,234533,40.810398494000026,-73.92489531099994
206877939,2019-12-30T00:00:00.000,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 1600500,F,B,41,0,25-44,M,WHITE HISPANIC,1013879,239551,40.82414626900004,-73.89294648299993
206880447,2019-12-30T00:00:00.000,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,PL 215510B,F,Q,109,0,25-44,M,WHITE HISPANIC,1032416,215266,40.75740897100008,-73.82614321999995
206877994,2019-12-30T00:00:00.000,466,"ACCOSTING,FRAUDULENT",238,FRAUDULENT ACCOSTING,PL 1653001,M,M,14,6,45-64,M,BLACK,986781,212761,40.750664208000046,-73.99086657499998
206878031,2019-12-30T00:00:00.000,198,CRIMINAL CONTEMPT 1,126,MISCELLANEOUS PENAL LAW,PL 21551B3,F,S,120,0,25-44,M,BLACK,962822,174282,40.645022746000045,-74.077216847
206877974,2019-12-30T00:00:00.000,718,"FRAUD,UNCLASSIFIED-MISDEMEANOR",340,FRAUDS,PL 1753000,M,M,5,0,25-44,M,BLACK HISPANIC,983907,199959,40.71552621300003,-74.00123874799993
206879014,2019-12-30T00:00:00.000,244,"BURGLARY,UNCLASSIFIED,UNKNOWN",107,BURGLARY,PL 140200X,F,S,120,0,25-44,M,WHITE,961360,167121,40.62536367100006,-74.082460842
206880679,2019-12-30T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,M,7,0,45-64,F,WHITE HISPANIC,987818,200162,40.71608268700004,-73.98713051799997
206882022,2019-12-30T00:00:00.000,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 12005BC,F,K,66,0,<18,M,WHITE,984686,172189,40.63930382500007,-73.99843045899996
206873657,2019-12-30T00:00:00.000,759,"PUBLIC ADMINISTATION,UNCLASS M",359,OFFENSES AGAINST PUBLIC ADMINI,PL 1950500,M,M,34,0,18-24,M,WHITE HISPANIC,1004547,254256,40.86453354800005,-73.92662017199996
206877929,2019-12-30T00:00:00.000,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,40,0,25-44,M,BLACK,1005294,237197,40.81770982900008,-73.92397301399996
206880443,2019-12-30T00:00:00.000,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,9,2,18-24,M,WHITE HISPANIC,991258,203594,40.72550064600006,-73.97471775499997
206880677,2019-12-30T00:00:00.000,203,"TRESPASS 3, CRIMINAL",352,CRIMINAL TRESPASS,PL 140100E,M,M,24,0,18-24,F,BLACK HISPANIC,993951,228963,40.79512950600008,-73.96496525899995
206877931,2019-12-30T00:00:00.000,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 160102B,F,B,42,0,45-64,M,BLACK,1012128,241851,40.83046481000007,-73.89926360299995
206879004,2019-12-30T00:00:00.000,113,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,K,77,0,18-24,M,WHITE,1005798,185951,40.67705128500006,-73.92231633299998
206880682,2019-12-30T00:00:00.000,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,PL 215510B,F,Q,106,0,25-44,F,BLACK,1026309,185663,40.676187104000064,-73.84837173399995
206877942,2019-12-30T00:00:00.000,441,"LARCENY,GRAND OF AUTO",110,GRAND LARCENY OF MOTOR VEHICLE,PL 1553008,F,B,50,0,25-44,M,WHITE HISPANIC,1010984,261034,40.88311992000007,-73.90332096899994
206879556,2019-12-30T00:00:00.000,739,"FRAUD,UNCLASSIFIED-FELONY",112,THEFT-FRAUD,PL 1908302,F,M,18,0,18-24,M,BLACK,988211,218129,40.765397475000036,-73.98570226399994
206877940,2019-12-30T00:00:00.000,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351,CRIMINAL MISCHIEF & RELATED OF,PL 1450001,M,B,40,0,25-44,M,BLACK,1005041,234533,40.810398494000026,-73.92489531099994
206878018,2019-12-30T00:00:00.000,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,PL 215510B,F,Q,105,0,25-44,F,BLACK,1057767,203993,40.726293088000034,-73.73476084899994
206878019,2019-12-30T00:00:00.000,748,"CONTEMPT,CRIMINAL",359,OFFENSES AGAINST PUBLIC ADMINI,PL 2155006,M,Q,103,0,45-64,M,BLACK,1041879,197084,40.707447364000075,-73.79214176799998
206878023,2019-12-30T00:00:00.000,848,"NY STATE LAWS,UNCLASSIFIED MIS",364,OTHER STATE LAWS (NON PENAL LA,CPL5700600,M,Q,102,72,45-64,M,WHITE,1032428,198872,40.71241149700006,-73.82621729999995
206873461,2019-12-30T00:00:00.000,113,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,M,23,0,25-44,F,WHITE,1001933,228925,40.79501283900004,-73.93613752499994
206879271,2019-12-30T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,M,28,0,45-64,F,BLACK,997571,234556,40.810476043000044,-73.95188015099995
