,date,agency,final_incident_type,of_incidents_calculated,call_to_first_pickup,call_to_pd_calltaker_handoff,call_to_ems_pickup,call_to_agency_job_creation,call_to_agency_dispatch,call_to_agency_arrival,call_to_first_arrival_multi,median_pickup,median_calltaker_handoff,median_ems_pickup,median_ems_job_creation,median_dispatch,median_travel,median_cumulative_first,average_travel,average_dispatch,average_ems_processing,average_ems_pickup,average_calltaker_processing,average_pickup,call_to_fdny_pickup,call_to_fdny_job_creation,median_fdny_pickup,median_fdny_job_creation,average_fd_pickup,average_fd_processing
480,2018-12-24,FDNY,4. Non-Medical Emergencies,2626,3.85034272658035,148.973343488195,,,212.090251332826,517.57349581112,489.185833968012,3.0,26.0,,,7.0,269.0,381.0,5.09138740797157,0.174251078954049,,,2.41871667936024,0.064172378776339,48.549011177988,102.880051590714,5.0,46.9999999,0.085382631126397,0.905517340212095
481,2018-12-24,NYPD,1. Critical,997,3.78335005015045,113.090270812437,,,188.433299899699,369.997993981946,364.827482447342,3.0,86.0,,,49.0,136.0,307.0,3.02607823470411,1.25571715145436,,,1.82178201270478,0.063055834169174,,,,,,
482,2018-12-24,NYPD,2. Serious,2142,3.63772175536881,116.569561157796,,,219.702147525677,499.712885154062,484.546685340803,3.0,89.5,,,61.0,176.0,369.0,4.66684562713974,1.71887643946467,,,1.88219732337379,0.060628695922814,,,,,,
483,2018-12-24,NYPD,3. Non-Critical,503,3.54870775347913,163.053677932406,,,368.910536779324,1027.31809145129,1012.01590457256,3.0,137.0,,,95.0,367.0,693.0,10.9734592445328,3.43094764744864,,,2.65841616964877,0.059145129224652,,,,,,
484,2018-12-24,NYPD (Non-CIP),Alarms,2666,3.76219054763691,126.10352588147,,,580.591897974494,2408.49549887472,2408.49549887472,3.0,105.0,,,225.5,953.5,1508.0,30.4650600150038,7.57480620155039,,,2.03902225556389,0.062703175793949,,,,,,
485,2018-12-24,NYPD (Non-CIP),Disorderly Person/Group/Noise,1379,3.535170413343,157.983321247281,,,579.294416243655,2029.76794778825,2001.2632342277,3.0,138.0,,,161.0,669.0,1162.0,24.1745588590766,7.0218515832729,,,2.57413584723229,0.05891950688905,,,,,,
486,2018-12-24,NYPD (Non-CIP),Dispute,5679,3.62123613312203,173.670716675471,,,617.770029934848,2260.13488290192,2248.32769853848,3.0,147.0,,,160.0,761.0,1291.0,27.3727475494512,7.40165522098961,,,2.83240594001291,0.060353935552034,,,,,,
487,2018-12-24,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,356,3.74719101123596,155.539325842697,,,244.176966292135,2264.25280898876,898.710674157303,3.0,132.5,,,44.5,1120.5,398.0,33.6679307116105,1.47729400749064,,,2.52986891385768,0.062453183520599,,,,,,
488,2018-12-24,NYPD (Non-CIP),Other Crimes (In Progress),2774,3.60814708002884,153.465753424658,,,345.297043979813,911.388968997837,907.605623648161,3.0,123.5,,,88.0,293.0,577.0,9.43486541696708,3.19718817591925,,,2.49762677241048,0.060135784667147,,,,,,
489,2018-12-24,NYPD (Non-CIP),Past Crime,2964,3.66632928475034,208.255735492578,,,764.407557354926,3376.75303643725,3308.07354925776,3.0,175.0,,,206.5,1467.5,2129.0,43.5390913180387,9.26919703103914,,,3.40982343679712,0.061105488079172,,,,,,
490,2018-12-24,NYPD (Non-CIP),Police Officer/Security Holding Suspect,172,3.84302325581395,96.3837209302326,,,427.029069767442,1614.69186046512,1610.52325581395,3.0,79.0,,,125.5,739.0,1077.0,19.7943798449612,5.51075581395349,,,1.54234496124031,0.064050387596899,,,,,,
491,2018-12-24,NYPD (Non-CIP),Possible Crimes,7583,3.64077541869972,147.282605828828,,,610.593828300145,2588.15389687459,2509.87142291969,3.0,114.0,,,181.0,959.0,1445.0,32.9593344762407,7.72185370785529,,,2.39403050683547,0.060679590311662,,,,,,
492,2018-12-24,NYPD (Non-CIP),Vehicle Accident,3022,3.85208471211118,178.655195234944,,,730.485771012574,3308.82164129715,3257.91628060887,3.0,151.0,,,241.0,1681.0,2280.5,42.972264504743,9.19717626296051,,,2.91338517538054,0.06420141186852,,,,,,
493,2018-12-17,EMS,1. Life Threating Med Emergencies,10668,3.91582302212223,67.8332395950506,74.9970257624047,112.258135701788,161.148293963255,587.634701912261,501.245219347582,3.0,76.0,14.5,38.5,85.0,373.5,444.5,7.10810679915011,1.49339770028746,0.610162792150981,0.145991126109236,1.06715879265092,0.065263717035371,,,,,,
494,2018-12-17,EMS,2. Non-Life Threatening Med Emergencies,14041,3.86446834271063,81.0151698596966,91.089348455713,79.3183578448828,248.180613916388,922.144362937113,775.063813118724,3.0,85.5,14.5,41.0,91.5,543.0,600.25,11.2327291503454,2.67115827457683,-0.201200056975999,0.200204163995917,1.28817154523657,0.064407805711844,,,,,,
495,2018-12-17,FDNY,1. Structural Fires,306,3.77777777777778,32.6699346405229,,,94.3921568627451,298.166666666667,291.718954248366,3.0,18.0,,,7.0,197.0,289.5,3.39624183006536,0.142047930283224,,,0.481535947712418,0.062962962962963,35.7003367003367,85.013468013468,5.0,45.9999999,0.091638608305275,0.821885521885522
496,2018-12-17,FDNY,2. Non-Structural Fires,111,4.00900900900901,35.6936936936937,,,97.2252252252252,360.369369369369,357.513513513514,3.0,20.0,,,7.0,256.0,342.0,4.38573573573574,0.156456456456456,,,0.528078078078078,0.066816816816817,40.5363636363636,88.1545454545455,5.0,44.9999999,0.083333333333333,0.793636363636364
497,2018-12-17,FDNY,3. Medical Emergencies,4103,3.99658786253961,238.39263953205,76.2170160045496,233.147625721017,271.469656349013,568.471606141847,483.313916646356,3.0,123.0,5.0,54.0,6.0,273.0,418.0,4.95003249654724,0.551283613616053,1.8711958729385,0.088995856690227,3.89536517994963,0.066609797708993,,,,,,
498,2018-12-17,FDNY,4. Non-Medical Emergencies,2947,3.84289107567017,142.311842551748,,,209.196470987445,533.667119104174,496.1007804547,3.0,32.0,,,7.0,289.0,405.0,5.40784413527881,0.175777626965275,,,2.30781585793462,0.064048184594503,52.2201331766549,111.950254602429,5.0,45.9999999,0.08837315576446,0.995502023762893
499,2018-12-17,NYPD,1. Critical,928,3.98922413793103,118.261853448276,,,203.855603448276,404.678879310345,388.325431034483,3.0,93.0,,,52.0,134.0,320.0,3.34705459770115,1.4265625,,,1.90454382183908,0.066487068965517,,,,,,
500,2018-12-17,NYPD,2. Serious,2302,3.83970460469157,113.787141615986,,,226.357080799305,562.887489139878,551.927019982624,3.0,86.0,,,63.0,198.0,391.0,5.60884013900956,1.87616565305531,,,1.83245728352158,0.06399507674486,,,,,,
501,2018-12-17,NYPD,3. Non-Critical,608,3.88157894736842,167.082236842105,,,433.720394736842,1214.32894736842,1211.35690789474,3.0,135.0,,,107.0,395.0,742.5,13.0101425438596,4.44396929824561,,,2.72001096491228,0.06469298245614,,,,,,
502,2018-12-17,NYPD (Non-CIP),Alarms,3274,3.88149053145999,126.915699450214,,,682.770006108735,2874.40836896762,2873.75565058033,3.0,108.0,,,249.0,1142.0,1756.0,36.5273060476481,9.26423844430869,,,2.0505701486459,0.064691508857667,,,,,,
503,2018-12-17,NYPD (Non-CIP),Disorderly Person/Group/Noise,1469,3.68754254594963,159.848196051736,,,651.430905377808,2372.11572498298,2356.91014295439,3.0,141.0,,,194.0,782.0,1350.0,28.6780803267529,8.19304515543454,,,2.60267755842977,0.061459042432494,,,,,,
504,2018-12-17,NYPD (Non-CIP),Dispute,5478,3.80430814165754,170.674516246805,,,743.813253012048,2712.1272362176,2694.94815626141,3.0,145.0,,,195.0,897.0,1546.0,32.8052330534258,9.55231227942071,,,2.7811701350858,0.063405135694292,,,,,,
505,2018-12-17,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,407,3.93611793611794,170.899262899263,,,260.670761670762,2487.26535626536,1146.89434889435,3.0,142.0,,,56.0,1316.0,412.0,37.1099099099099,1.49619164619165,,,2.78271908271908,0.065601965601966,,,,,,
506,2018-12-17,NYPD (Non-CIP),Other Crimes (In Progress),3037,3.88673032597959,157.49720118538,,,390.620019756338,1015.12611129404,1010.62397102404,3.0,129.0,,,98.0,325.0,644.0,10.4084348589617,3.88538030951597,,,2.56017451432335,0.064778838766326,,,,,,
507,2018-12-17,NYPD (Non-CIP),Past Crime,3452,3.87224797219003,206.360660486674,,,827.304171494786,3885.42207415991,3823.82097334878,3.0,176.0,,,246.0,1733.0,2390.0,50.9686317110854,10.3490585168019,,,3.37480687524141,0.064537466203167,,,,,,
508,2018-12-17,NYPD (Non-CIP),Police Officer/Security Holding Suspect,240,4.31666666666667,102.820833333333,,,479.045833333333,1851.5125,1850.19583333333,3.0,76.0,,,120.0,783.5,1138.0,22.8744444444444,6.27041666666667,,,1.64173611111111,0.071944444444444,,,,,,
509,2018-12-17,NYPD (Non-CIP),Possible Crimes,8174,3.79190114998777,149.550159040861,,,714.139955957915,3069.88744800587,2958.95179838512,3.0,117.0,,,216.0,1173.0,1695.0,39.2624582007993,9.40982994861757,,,2.42930429818123,0.063198352499796,,,,,,
510,2018-12-17,NYPD (Non-CIP),Vehicle Accident,4067,4.00319645930661,177.941234325055,,,928.65256946152,4268.18146053602,4191.82886648635,3.0,150.0,,,313.0,2053.0,2854.0,55.6588148512417,12.5118555856077,,,2.89896729776248,0.066719940988444,,,,,,
511,2018-12-10,EMS,1. Life Threating Med Emergencies,10283,3.11786443644851,65.7111737819702,72.2716984343091,113.665795487698,155.136147038802,561.183604006613,488.501215598561,3.0,72.0,13.5,38.5,81.5,357.5,436.25,6.76745761613018,1.44017310123505,0.670292391973808,0.134244221854841,1.0445735680249,0.051964407274142,,,,,,
512,2018-12-10,EMS,2. Non-Life Threatening Med Emergencies,13993,3.11991710140785,81.5044665189738,90.9338850973106,100.553552073656,224.142142499821,864.962695633531,737.190309440435,3.0,84.5,13.5,41.5,90.0,524.5,584.5,10.6803425522285,2.28574287143572,0.1287238857524,0.189403034850759,1.3079134805498,0.051998618356797,,,,,,
513,2018-12-10,FDNY,1. Structural Fires,306,3.07516339869281,41.2254901960784,,,96.9411764705882,298.944444444444,296.137254901961,3.0,20.0,,,7.0,199.0,286.5,3.3667211328976,0.143137254901961,,,0.635838779956427,0.051252723311547,34.5714285714286,86.797619047619,5.0,46.9999999,0.083333333333333,0.870436507936508
514,2018-12-10,FDNY,2. Non-Structural Fires,157,2.9171974522293,46.9426751592357,,,651.382165605096,906.471337579618,350.292993630573,3.0,26.0,,,7.0,230.0,318.0,4.25148619957537,0.15796178343949,,,0.733757961783439,0.048619957537155,42.7054263565891,761.806201550388,5.0,43.9999999,0.083333333333333,11.9850129198966
515,2018-12-10,FDNY,3. Medical Emergencies,3774,3.14785373608903,224.576576576577,72.4570360801979,219.589930003533,249.591944886063,546.936142024377,468.539215686275,3.0,119.0,5.0,52.0,6.0,275.0,409.0,4.95573661897191,0.416922805158099,1.81883059530118,0.086371665783431,3.69047871400813,0.052464228934817,,,,,,
516,2018-12-10,FDNY,4. Non-Medical Emergencies,2686,3.10498883097543,190.829113924051,,,243.474311243485,558.92069992554,525.555100521221,3.0,40.0,,,7.0,280.0,391.0,5.25743981136759,0.177419955323902,,,3.12873541821792,0.051749813849591,50.1522613065327,101.47135678392,5.0,45.9999999,0.089505862646566,0.855318257956449
517,2018-12-10,NYPD,1. Critical,822,3.10705596107056,117.97201946472,,,213.872262773723,396.779805352798,384.358880778589,3.0,92.0,,,53.5,143.5,326.5,3.04845904298459,1.59833738848337,,,1.91441605839416,0.051784266017843,,,,,,
518,2018-12-10,NYPD,2. Serious,2220,3.11036036036036,114.018018018018,,,236.696396396396,550.957207207207,530.830630630631,3.0,87.0,,,65.0,192.0,392.0,5.23768018018018,2.04463963963964,,,1.84846096096096,0.051839339339339,,,,,,
519,2018-12-10,NYPD,3. Non-Critical,564,2.8936170212766,162.597517730496,,,408.485815602837,1165.61524822695,1146.8475177305,3.0,131.0,,,98.5,353.5,709.5,12.6188238770686,4.09813829787234,,,2.661731678487,0.04822695035461,,,,,,
520,2018-12-10,NYPD (Non-CIP),Alarms,2787,3.14424111948332,122.738428417653,,,663.273412271259,2903.90706853247,2903.76964477933,3.0,105.0,,,239.0,1160.0,1792.0,37.3438942710202,9.0089163975601,,,1.9932364549695,0.052404018658055,,,,,,
521,2018-12-10,NYPD (Non-CIP),Disorderly Person/Group/Noise,1523,3.03545633617859,158.097176625082,,,596.570584372948,2077.6487196323,2067.87852921865,3.0,140.0,,,200.0,686.0,1195.0,24.6846355876559,7.3078901291311,,,2.58436200481506,0.05059093893631,,,,,,
522,2018-12-10,NYPD (Non-CIP),Dispute,5302,3.09486986043003,166.073934364391,,,704.067710298001,2539.57223689174,2525.2414183327,3.0,141.0,,,181.0,842.5,1444.0,30.5917421098956,8.96656293222683,,,2.71631774173268,0.0515811643405,,,,,,
523,2018-12-10,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,405,3.29135802469136,158.632098765432,,,271.644444444444,2530.01975308642,1327.84691358025,3.0,140.0,,,67.0,1243.0,422.0,37.6395884773663,1.88353909465021,,,2.58901234567901,0.054855967078189,,,,,,
524,2018-12-10,NYPD (Non-CIP),Other Crimes (In Progress),2803,3.11166607206564,149.711023902961,,,367.143061006065,1004.20299678915,996.821262932572,3.0,122.0,,,95.0,324.0,625.0,10.6176655963848,3.62386728505173,,,2.44332263051492,0.051861101201094,,,,,,
525,2018-12-10,NYPD (Non-CIP),Past Crime,3215,3.12628304821151,202.618351477449,,,817.910108864697,3835.75272161742,3779.49237947123,3.0,174.0,,,236.0,1723.0,2441.0,50.297376879212,10.2548626231208,,,3.32486780715397,0.052104717470192,,,,,,
526,2018-12-10,NYPD (Non-CIP),Police Officer/Security Holding Suspect,240,3.3875,97.8583333333333,,,461.420833333333,1640.69583333333,1640.69583333333,3.0,78.0,,,113.0,765.5,1102.5,19.6545833333333,6.059375,,,1.57451388888889,0.056458333333333,,,,,,
527,2018-12-10,NYPD (Non-CIP),Possible Crimes,7802,3.04139964111766,150.518969495001,,,693.747628813125,3005.42284029736,2910.4061779031,3.0,118.0,,,203.5,1180.0,1691.0,38.5279201914039,9.05381098863539,,,2.45795949756473,0.050689994018628,,,,,,
528,2018-12-10,NYPD (Non-CIP),Vehicle Accident,3918,3.12659520163349,174.297090352221,,,797.119448698315,3751.37672281776,3696.38259315978,3.0,149.0,,,270.0,1913.0,2609.0,49.2376212353241,10.3803726391016,,,2.85284158584312,0.052109920027225,,,,,,
529,2018-12-03,EMS,1. Life Threating Med Emergencies,10379,3.18479622314288,64.9103959919067,71.7768129556477,112.031232938305,155.707389921958,564.511224588111,491.864052413527,3.0,74.5,14.0,39.5,85.0,367.5,447.5,6.81339724443588,1.4376657995311,0.628637954844719,0.139893053280663,1.03036901435591,0.053079937052381,,,,,,
530,2018-12-03,EMS,2. Non-Life Threatening Med Emergencies,14366,3.17541417235139,87.8174161213977,98.5555173673952,108.649535651306,261.39614367256,906.798969789781,773.961158290408,3.0,85.5,14.0,42.0,94.0,519.5,601.5,10.7567137686204,2.75781474778412,0.120004408557242,0.213917119123857,1.4123799248225,0.05292356953919,,,,,,
531,2018-12-03,FDNY,1. Structural Fires,340,3.08823529411765,38.2823529411765,,,95.3382352941176,299.176470588235,297.820588235294,3.0,18.0,,,7.0,194.5,289.0,3.39730392156863,0.14156862745098,,,0.58656862745098,0.051470588235294,33.9578947368421,86.8912280701754,5.0,44.9999999,0.083333333333333,0.882222222222222
532,2018-12-03,FDNY,2. Non-Structural Fires,147,3.29251700680272,38.4081632653061,,,97.3877551020408,388.891156462585,383.816326530612,3.0,18.0,,,7.0,253.0,358.0,4.85839002267574,0.158616780045351,,,0.585260770975057,0.054875283446712,39.3712121212121,88.780303030303,5.0,44.9999999,0.094570707070707,0.823484848484848
533,2018-12-03,FDNY,3. Medical Emergencies,3774,3.17541070482247,224.591414944356,71.2171215332981,219.563984940823,252.682564917859,547.113407525172,463.267355590885,3.0,120.0,5.0,54.0,6.0,272.0,407.0,4.90718071012189,0.468185832891715,1.75669934640523,0.087921745274686,3.69026673732556,0.052923511747041,,,,,,
534,2018-12-03,FDNY,4. Non-Medical Emergencies,2839,3.23775977456851,159.052483268757,,,217.435012328285,534.623458964424,495.063402606552,3.0,39.0,,,7.0,279.0,391.0,5.28647411060232,0.190319361277445,,,2.59691205823647,0.053962662909475,50.0483271375465,106.776486988848,5.0,44.9999999,0.087128252788104,0.945469330855019
535,2018-12-03,NYPD,1. Critical,922,3.04663774403471,119.139913232104,,,217.86442516269,407.037960954447,395.537960954447,3.0,90.0,,,57.0,133.0,317.5,3.15289226319595,1.64540853217643,,,1.93488792480116,0.050777295733912,,,,,,
536,2018-12-03,NYPD,2. Serious,2282,3.16871165644172,111.597721297108,,,242.318580192813,549.570113935145,522.747589833479,3.0,86.0,,,64.0,187.0,380.0,5.12085889570552,2.17868098159509,,,1.80715016067777,0.052811860940695,,,,,,
537,2018-12-03,NYPD,3. Non-Critical,638,3.08620689655172,160.266457680251,,,419.843260188088,1110.91222570533,1104.0736677116,3.0,125.5,,,105.5,372.5,710.5,11.517816091954,4.32628004179728,,,2.61967084639498,0.051436781609195,,,,,,
538,2018-12-03,NYPD (Non-CIP),Alarms,2717,3.2223040117777,121.330879646669,,,652.211630474788,2949.0956937799,2947.83143172617,3.0,106.0,,,240.0,1143.0,1729.0,38.2814010550853,8.84801251380199,,,1.96847626058152,0.053705066862962,,,,,,
539,2018-12-03,NYPD (Non-CIP),Disorderly Person/Group/Noise,1442,3.08044382801664,163.776699029126,,,638.995145631068,2328.24549237171,2306.51386962552,3.0,141.0,,,204.5,738.5,1349.5,28.1541724456773,7.9203074433657,,,2.67827092001849,0.051340730466944,,,,,,
540,2018-12-03,NYPD (Non-CIP),Dispute,5354,3.11019798281659,169.878408666418,,,687.95834889802,2542.80033619724,2519.8223757938,3.0,144.0,,,186.5,865.5,1459.0,30.9140331216536,8.63466567052671,,,2.77947017806002,0.051836633046943,,,,,,
541,2018-12-03,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,448,3.16071428571429,152.805803571429,,,235.776785714286,2344.99553571429,973.848214285714,3.0,126.0,,,53.0,1327.5,413.5,35.1536458333333,1.38284970238095,,,2.49408482142857,0.052678571428571,,,,,,
542,2018-12-03,NYPD (Non-CIP),Other Crimes (In Progress),2915,3.12315608919383,151.869982847341,,,379.447341337907,1005.90600343053,1000.29502572899,3.0,125.0,,,96.0,325.0,647.0,10.4409777015437,3.79295597484277,,,2.47911377930246,0.052052601486564,,,,,,
543,2018-12-03,NYPD (Non-CIP),Past Crime,3364,3.29458977407848,202.739595719382,,,807.4887039239,3802.60404280618,3730.17568370987,3.0,173.0,,,235.5,1738.5,2371.0,49.9185889813714,10.0791518034086,,,3.32408343242172,0.054909829567975,,,,,,
544,2018-12-03,NYPD (Non-CIP),Police Officer/Security Holding Suspect,218,3.01834862385321,96.6697247706422,,,439.426605504587,1755.33027522936,1755.33027522936,3.0,73.0,,,127.5,788.0,1110.0,21.9317278287462,5.71261467889908,,,1.56085626911315,0.050305810397553,,,,,,
545,2018-12-03,NYPD (Non-CIP),Possible Crimes,7545,3.16408217362492,147.729489728297,,,691.823724320742,3050.88363154407,2961.25447316103,3.0,114.0,,,220.0,1181.0,1753.0,39.3176651203888,9.06823724320742,,,2.40917605478242,0.052734702893749,,,,,,
546,2018-12-03,NYPD (Non-CIP),Vehicle Accident,3910,3.23401534526854,170.880051150895,,,789.642710997442,3876.51304347826,3799.60920716113,3.0,147.0,,,269.0,1900.5,2571.0,51.4478388746803,10.3127109974425,,,2.79410059676044,0.053900255754476,,,,,,
547,2018-11-26,EMS,1. Life Threating Med Emergencies,10688,3.57391467065868,68.031624251497,75.0813236807635,116.724032403942,156.974270209581,569.875748502994,493.012724550898,3.0,75.0,14.5,37.5,82.0,363.25,437.5,6.88169130489022,1.42981069111776,0.67014876497006,0.144119573353293,1.07580775948104,0.059565244510978,,,,,,
548,2018-11-26,EMS,2. Non-Life Threatening Med Emergencies,14570,3.54070006863418,93.2720658888126,103.034811827957,116.488709677419,236.986822237474,871.918256691833,747.331708991078,3.0,86.5,13.5,40.0,86.0,512.5,589.5,10.5821905742393,2.22129489819263,0.135237931823381,0.198144589338824,1.49745481583162,0.05901166781057,,,,,,
549,2018-11-26,FDNY,1. Structural Fires,274,3.48905109489051,30.7773722627737,,,93.5255474452555,289.43795620438,286.014598540146,3.0,18.0,,,7.0,190.0,273.5,3.26520681265207,0.158394160583942,,,0.454805352798054,0.058150851581509,34.2605363984674,84.27969348659,5.0,44.9999999,0.097956577266922,0.833652618135377
550,2018-11-26,FDNY,2. Non-Structural Fires,103,3.54368932038835,34.7572815533981,,,106.291262135922,361.669902912621,347.533980582524,3.0,19.0,,,7.0,240.0,324.0,4.25631067961165,0.164886731391586,,,0.520226537216828,0.059061488673139,31.6122448979592,91.1530612244898,5.0,44.4999999,0.087414965986395,0.99234693877551
551,2018-11-26,FDNY,3. Medical Emergencies,3938,3.54824784154393,214.218638902996,74.1508644404944,209.445440790587,245.326815642458,545.290502793296,467.16124936516,3.0,121.0,5.0,54.0,6.0,275.0,413.0,4.99761723379042,0.518765871000508,1.65220501100389,0.088297782292196,3.51117318435754,0.059137464025732,,,,,,
552,2018-11-26,FDNY,4. Non-Medical Emergencies,2821,3.60191421481744,102.311946118398,,,171.083658277207,483.578518255938,454.593052109181,3.0,30.0,,,8.0,275.0,394.0,5.20824766631218,0.1870849580527,,,1.6435542951672,0.060031903580291,49.5513601299229,110.239545269996,5.0,48.0,0.087048315062931,1.01146975233455
553,2018-11-26,NYPD,1. Critical,990,3.35858585858586,112.570707070707,,,209.077777777778,384.231313131313,372.481818181818,3.0,85.0,,,54.0,129.0,312.0,2.91922558922559,1.60845117845118,,,1.82020202020202,0.055976430976431,,,,,,
554,2018-11-26,NYPD,2. Serious,2285,3.54792122538293,118.195185995624,,,250.95010940919,539.515973741794,523.319474835886,3.0,90.0,,,67.0,183.0,392.0,4.80943107221007,2.21258205689278,,,1.91078774617068,0.059132020423049,,,,,,
555,2018-11-26,NYPD,3. Non-Critical,574,3.42682926829268,168.151567944251,,,405.620209059233,1157.17944250871,1148.49825783972,3.0,143.0,,,99.0,400.5,706.0,12.525987224158,3.95781068524971,,,2.74541231126597,0.057113821138211,,,,,,
556,2018-11-26,NYPD (Non-CIP),Alarms,2741,3.57168916453849,122.294053265232,,,640.319591390004,2798.6147391463,2798.6147391463,3.0,104.0,,,241.0,1110.0,1699.0,35.9715857959382,8.6337589687462,,,1.97870606834489,0.059528152742308,,,,,,
557,2018-11-26,NYPD (Non-CIP),Disorderly Person/Group/Noise,1457,3.57240905971174,164.724090597117,,,635.778311599176,2233.70281400137,2203.45024021963,3.0,141.0,,,177.0,724.0,1255.0,26.6320750400366,7.85090368336765,,,2.68586135895676,0.059540150995196,,,,,,
558,2018-11-26,NYPD (Non-CIP),Dispute,5565,3.5214734950584,171.390116801438,,,715.785624438455,2744.43665768194,2733.67493261456,3.0,144.0,,,193.0,916.0,1529.0,33.8108505540581,9.07325846061695,,,2.79781072177299,0.05869122491764,,,,,,
559,2018-11-26,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,454,3.71145374449339,156.488986784141,,,230.039647577093,2398.70925110132,1119.93832599119,3.0,135.0,,,42.0,1237.5,414.0,36.1444933920705,1.22584434654919,,,2.53428781204112,0.061857562408223,,,,,,
560,2018-11-26,NYPD (Non-CIP),Other Crimes (In Progress),2931,3.53360627772091,154.447969976117,,,394.730126236779,1042.07403616513,1035.82804503582,3.0,127.0,,,99.0,329.0,651.0,10.7890651654725,4.00470260434436,,,2.51523939497327,0.058893437962015,,,,,,
561,2018-11-26,NYPD (Non-CIP),Past Crime,3519,3.64506962205172,206.014208581984,,,839.809320829781,4014.1210571185,3940.28076157999,3.0,173.0,,,257.0,1750.0,2448.0,52.905195604812,10.5632518707966,,,3.37281898266553,0.060751160367529,,,,,,
562,2018-11-26,NYPD (Non-CIP),Police Officer/Security Holding Suspect,194,3.65463917525773,104.979381443299,,,468.082474226804,1718.56701030928,1682.17010309278,3.0,81.0,,,128.5,803.0,1317.5,20.8414089347079,6.05171821305842,,,1.68874570446735,0.060910652920962,,,,,,
563,2018-11-26,NYPD (Non-CIP),Possible Crimes,7808,3.53983094262295,150.323258196721,,,704.785604508197,3084.43327356557,2982.06518954918,3.0,117.0,,,208.0,1155.5,1674.5,39.6607944842896,9.24103910519126,,,2.44613857581967,0.058997182377049,,,,,,
564,2018-11-26,NYPD (Non-CIP),Vehicle Accident,3810,3.54698162729659,171.678477690289,,,837.976902887139,3927.35170603675,3853.63832020997,3.0,148.0,,,286.5,1935.0,2675.0,51.4895800524934,11.1049737532808,,,2.80219160104987,0.059116360454943,,,,,,
565,2018-11-19,EMS,1. Life Threating Med Emergencies,9718,3.97818481168965,68.6842971804898,74.9243864478288,121.501202665157,154.187795842766,546.166803869109,475.047231940729,3.0,74.5,12.0,37.0,75.0,353.5,433.25,6.53298346710571,1.36701481786376,0.749795911367222,0.130570419153461,1.08039891610071,0.066303080194828,,,,,,
566,2018-11-19,EMS,2. Non-Life Threatening Med Emergencies,13386,3.9025100851636,93.7212012550426,102.35824742268,138.273606753325,205.176677125355,783.015314507695,676.389287315105,3.0,86.0,11.5,39.5,80.5,484.0,561.0,9.63064395637233,1.70312142038946,0.481383535036605,0.180248020319737,1.49895786642761,0.065041834752727,,,,,,
567,2018-11-19,FDNY,1. Structural Fires,392,3.5969387755102,34.0918367346939,,,98.2959183673469,297.533163265306,287.882653061224,3.0,17.0,,,7.0,191.5,279.5,3.32062074829932,0.147789115646259,,,0.508248299319728,0.059948979591837,33.5424164524422,84.305912596401,5.0,48.0,0.083333333333333,0.846058269065981
568,2018-11-19,FDNY,2. Non-Structural Fires,170,3.52941176470588,38.5882352941176,,,102.723529411765,356.547058823529,342.276470588235,3.0,17.0,,,8.0,244.5,329.5,4.23039215686275,0.163921568627451,,,0.584313725490196,0.058823529411765,38.7041420118343,88.1420118343195,5.0,44.9999999,0.086390532544379,0.82396449704142
569,2018-11-19,FDNY,3. Medical Emergencies,3557,3.96907506325555,227.401461906101,73.8749180020616,222.347636116578,251.086589822884,545.71380376722,456.227157717177,3.0,120.0,5.0,54.0,6.0,272.0,405.0,4.91045356573892,0.394752131946397,1.83836566394902,0.093580732827289,3.72387311404742,0.066151251054259,,,,,,
570,2018-11-19,FDNY,4. Non-Medical Emergencies,3274,4.03634697617593,105.669517409896,,,171.39279169212,486.672571777642,458.946243127673,3.0,27.0,,,8.0,278.0,389.0,5.25466300142537,0.179830991651395,,,1.69388617389534,0.067272449602932,49.8527339818853,104.920831935592,5.0,46.9999999,0.087744604718775,0.91780163256178
571,2018-11-19,NYPD,1. Critical,909,3.82288228822882,115.069306930693,,,214.591859185919,399.932893289329,388.06600660066,3.0,90.0,,,54.0,133.0,314.0,3.08901723505684,1.65870920425376,,,1.8541070773744,0.063714704803814,,,,,,
572,2018-11-19,NYPD,2. Serious,2214,3.79674796747967,113.445799457995,,,246.020325203252,544.540198735321,508.417795844625,3.0,87.0,,,65.0,184.0,386.5,4.97533122553448,2.20957542908762,,,1.82748419150858,0.063279132791328,,,,,,
573,2018-11-19,NYPD,3. Non-Critical,568,3.58802816901408,162.012323943662,,,400.43661971831,1108.58450704225,1105.77288732394,3.0,123.5,,,108.0,390.5,719.0,11.8024647887324,3.9737382629108,,,2.64040492957746,0.059800469483568,,,,,,
574,2018-11-19,NYPD (Non-CIP),Alarms,3579,3.88404582285555,123.524168762224,,,612.798826487846,2550.44425817267,2546.16205644035,3.0,106.0,,,237.0,1043.0,1591.0,32.2940905280805,8.15457762876036,,,1.99400204898948,0.064734097047592,,,,,,
